data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6409859,231,ETH4480,4480,1-May-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Oromia,East Wellega,Guto Gida,Nekemt,9.0833,36.55,1,ESAT,International,"On 1 May, the renewal of a gold mining project for another ten years triggered street protests in five towns in Southern Ethiopia. Locals say the project, which has exploited their natural resources for over twenty years has not benefited the poor. Residents of Shakiso and Fincha towns in Guji zone in Southern Ethiopia have taken to the streets after authorities extended contracts to MIDROC, a company owned by an Ethiopian born Saudi tycoon.",0,1575999995,ETH
6409943,231,ETH4478,4478,1-May-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,Horo Gudru Welega,Abay Chomen,Fincha,9.5683,37.3668,1,ESAT,International,"On 1 May, the renewal of a gold mining project for another ten years triggered street protests in five towns in Southern Ethiopia. Locals say the project, which has exploited their natural resources for over twenty years has not benefited the poor. Residents of Shakiso and Fincha towns in Guji zone in Southern Ethiopia have taken to the streets after authorities extended contracts to MIDROC, a company owned by an Ethiopian born Saudi tycoon.",0,1575999995,ETH
6409982,231,ETH4477,4477,1-May-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,Guji,Odo Shakiso,Shakiso,5.7737,38.9036,1,ESAT,International,"On 1 May, the renewal of a gold mining project for another ten years triggered street protests in five towns in Southern Ethiopia. Locals say the project, which has exploited their natural resources for over twenty years has not benefited the poor. Residents of Shakiso and Fincha towns in Guji zone in Southern Ethiopia have taken to the streets after authorities extended contracts to MIDROC, a company owned by an Ethiopian born Saudi tycoon.",0,1575999996,ETH
6410538,231,ETH4475,4475,30-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Oromia,East Wellega,Guto Gida,Nekemt,9.0833,36.55,1,Oromiya Media Network,International,"30 April - 1 May :In Welega university in Nekemte, about 6,000 students protested following the renewal of work permission for MIDROC gold company.",0,1575999998,ETH
6409864,231,ETH4476,4476,30-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,Guji,Odo Shakiso,Shakiso,5.7737,38.9036,2,ESAT,International,"On 30 April, residents living in East and West Guji zone near a gold mine in Southern Ethiopia took to the streets for in protest against the extension of a contract for MIDROC mining company for another ten years. The residents say the dangerous chemicals released from the mining project has resulted in birth defects, blindness and various ailments.",0,1575999995,ETH
6410541,231,ETH4473,4473,28-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Sitti,Shinile,Shinile,9.6881,41.8447,1,Oromiya Media Network,International,"On 28 April, in Shinile zone, Somali region, people started protesting against Abdi Ily's administration. They have also called for market boycott. The protest has also spread to Awbare woreda, Jigjiga zone. One military van was burnt down by the protesters and one person was wounded by police.",0,1575999998,ETH
6410030,231,ETH4464,4464,27-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35,42.8,1,ESAT,International,"On 27 April, residents joined protest against the administration of the regional president Abdi Illey in Jijiga. Businesses were closed and transportations disrupted in the Eastern commercial town.",0,1575999996,ETH
6409909,231,ETH4458,4458,27-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Dire Dawa,Dire Dawa,Dire Dawa,Dire Dawa,9.5983,41.8468,1,ESAT,International,"On 27 April, residents of Dire Dawa chanted slogans against the Iley administration following Friday prayers.",0,1575999995,ETH
6028009,231,ETH4460,4460,27-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Sitti,Afdem,Afdem,9.4667,41,1,ECADF; Rajo,New media-National,"Protests took place in five towns namely Afdem, Bike, Erer, Shinile and Hadhagala district, Sitti zone of the Somali region for four consecutive days (24-27 April). Protesters denounced the regional state's maladministration, accusing the president of the regional state Abdi Illey of endemic nepotism and corruption.",0,1571164375,ETH
6028010,231,ETH4461,4461,27-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Sitti,Miesso,Biki,9.5333,41.2,1,Rajo; ECADF,New media-National,"Protests took place in five towns namely Afdem, Bike, Erer, Shinile and Hadhagala district, Sitti zone of the Somali region for four consecutive days (24-27 April). Protesters denounced the regional state's maladministration, accusing the president of the regional state Abdi Illey of endemic nepotism and corruption.",0,1571164375,ETH
6028011,231,ETH4462,4462,27-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Sitti,Erer,Erer,9.5581,41.3855,1,Rajo; ECADF,New media-National,"Protests took place in five towns namely Afdem, Bike, Erer, Shinile and Hadhagala district, Sitti zone of the Somali region for four consecutive days (24-27 April). Protesters denounced the regional state's maladministration, accusing the president of the regional state Abdi Illey of endemic nepotism and corruption.",0,1571164375,ETH
6028012,231,ETH4463,4463,27-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Sitti,Gota,Hadigale,10.4242,42.2374,1,ECADF; Rajo,New media-National,"Protests took place in five towns namely Afdem, Bike, Erer, Shinile and Hadhagala district, Sitti zone of the Somali region for four consecutive days (24-27 April). Protesters denounced the regional state's maladministration, accusing the president of the regional state Abdi Illey of endemic nepotism and corruption.",0,1571164375,ETH
6028003,231,ETH4453,4453,26-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Sitti,Shinile,Shinile,9.6881,41.8447,1,Rajo; ECADF,New media-National,"Protests took place in five towns namely Afdem, Bike, Erer, Shinile and Hadhagala district, Sitti zone of the Somali region for four consecutive days (24-27 April). Protesters denounced the regional state's maladministration, accusing the president of the regional state Abdi Illey of endemic nepotism and corruption.",0,1571164375,ETH
6028004,231,ETH4454,4454,26-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Sitti,Afdem,Afdem,9.4667,41,1,Rajo; ECADF,New media-National,"Protests took place in five towns namely Afdem, Bike, Erer, Shinile and Hadhagala district, Sitti zone of the Somali region for four consecutive days (24-27 April). Protesters denounced the regional state's maladministration, accusing the president of the regional state Abdi Illey of endemic nepotism and corruption.",0,1571164375,ETH
6028005,231,ETH4455,4455,26-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Sitti,Miesso,Biki,9.5333,41.2,1,Rajo; ECADF,New media-National,"Protests took place in five towns namely Afdem, Bike, Erer, Shinile and Hadhagala district, Sitti zone of the Somali region for four consecutive days (24-27 April). Protesters denounced the regional state's maladministration, accusing the president of the regional state Abdi Illey of endemic nepotism and corruption.",0,1571164375,ETH
6028006,231,ETH4456,4456,26-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Sitti,Erer,Erer,9.5581,41.3855,1,ECADF; Rajo,New media-National,"Protests took place in five towns namely Afdem, Bike, Erer, Shinile and Hadhagala district, Sitti zone of the Somali region for four consecutive days (24-27 April). Protesters denounced the regional state's maladministration, accusing the president of the regional state Abdi Illey of endemic nepotism and corruption.",0,1571164375,ETH
6028007,231,ETH4457,4457,26-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Sitti,Gota,Hadigale,10.4242,42.2374,1,Rajo; ECADF,New media-National,"Protests took place in five towns namely Afdem, Bike, Erer, Shinile and Hadhagala district, Sitti zone of the Somali region for four consecutive days (24-27 April). Protesters denounced the regional state's maladministration, accusing the president of the regional state Abdi Illey of endemic nepotism and corruption.",0,1571164375,ETH
6027998,231,ETH4445,4445,25-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Sitti,Shinile,Shinile,9.6881,41.8447,1,Rajo; ECADF,New media-National,"Protests took place in five towns namely Afdem, Bike, Erer, Shinile and Hadhagala district, Sitti zone of the Somali region for four consecutive days (24-27 April). Protesters denounced the regional state's maladministration, accusing the president of the regional state Abdi Illey of endemic nepotism and corruption.",0,1571164375,ETH
6027999,231,ETH4446,4446,25-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Sitti,Afdem,Afdem,9.4667,41,1,Rajo; ECADF,New media-National,"Protests took place in five towns namely Afdem, Bike, Erer, Shinile and Hadhagala district, Sitti zone of the Somali region for four consecutive days (24-27 April). Protesters denounced the regional state's maladministration, accusing the president of the regional state Abdi Illey of endemic nepotism and corruption.",0,1571164375,ETH
6028000,231,ETH4447,4447,25-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Sitti,Miesso,Biki,9.5333,41.2,1,Rajo; ECADF,New media-National,"Protests took place in five towns namely Afdem, Bike, Erer, Shinile and Hadhagala district, Sitti zone of the Somali region for four consecutive days (24-27 April). Protesters denounced the regional state's maladministration, accusing the president of the regional state Abdi Illey of endemic nepotism and corruption.",0,1571164375,ETH
6028001,231,ETH4448,4448,25-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Sitti,Erer,Erer,9.5581,41.3855,1,ECADF; Rajo,New media-National,"Protests took place in five towns namely Afdem, Bike, Erer, Shinile and Hadhagala district, Sitti zone of the Somali region for four consecutive days (24-27 April). Protesters denounced the regional state's maladministration, accusing the president of the regional state Abdi Illey of endemic nepotism and corruption.",0,1571164375,ETH
6028002,231,ETH4449,4449,25-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Sitti,Gota,Hadigale,10.4242,42.2374,1,Rajo; ECADF,New media-National,"Protests took place in five towns namely Afdem, Bike, Erer, Shinile and Hadhagala district, Sitti zone of the Somali region for four consecutive days (24-27 April). Protesters denounced the regional state's maladministration, accusing the president of the regional state Abdi Illey of endemic nepotism and corruption.",0,1571164375,ETH
6409993,231,ETH4436,4436,24-Apr-18,2018,2,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Jarar,Degehabur,Degeh Bur,8.2206,43.5572,1,ESAT,International,"On 24 April, protests in Somali region spread to Dugahabur.",0,1575999996,ETH
6121532,231,ETH4437,4437,24-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Sitti,Ayisha,Harad,10.6658,42.4528,2,Rajo,New media,"On 24 April, Barbaarta, the youth leading the protests in the Shinile Zone, staged a massive protest in the Aysha District of the Zone.",0,1571164635,ETH
6027994,231,ETH4438,4438,24-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Sitti,Shinile,Shinile,9.6881,41.8447,1,ECADF; Rajo,New media-National,"Protests took place in five towns namely Afdem, Bike, Erer, Shinile and Hadhagala district, Sitti zone of the Somali region for four consecutive days (24-27 April). Protesters denounced the regional state's maladministration, accusing the president of the regional state Abdi Illey of endemic nepotism and corruption.",0,1571164375,ETH
6027995,231,ETH4439,4439,24-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Sitti,Afdem,Afdem,9.4667,41,1,Rajo; ECADF,New media-National,"Protests took place in five towns namely Afdem, Bike, Erer, Shinile and Hadhagala district, Sitti zone of the Somali region for four consecutive days (24-27 April). Protesters denounced the regional state's maladministration, accusing the president of the regional state Abdi Illey of endemic nepotism and corruption.",0,1571164375,ETH
6027996,231,ETH4440,4440,24-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Sitti,Miesso,Biki,9.5333,41.2,1,Rajo; ECADF,New media-National,"Protests took place in five towns namely Afdem, Bike, Erer, Shinile and Hadhagala district, Sitti zone of the Somali region for four consecutive days (24-27 April). Protesters denounced the regional state's maladministration, accusing the president of the regional state Abdi Illey of endemic nepotism and corruption.",0,1571164375,ETH
6027997,231,ETH4441,4441,24-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Sitti,Erer,Erer,9.5581,41.3855,1,Rajo; ECADF,New media-National,"Protests took place in five towns namely Afdem, Bike, Erer, Shinile and Hadhagala district, Sitti zone of the Somali region for four consecutive days (24-27 April). Protesters denounced the regional state's maladministration, accusing the president of the regional state Abdi Illey of endemic nepotism and corruption.",0,1571164375,ETH
6410552,231,ETH4432,4432,23-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Oromia,West Shewa,Ambo Zuria,Ambo,8.9833,37.85,1,Oromiya Media Network,International,"On 23 April in Ambo city, west Shewa zone, high school students demonstrated requesting the security forces to stop killing innocent people and arresting students.",0,1575999998,ETH
6121535,231,ETH4426,4426,21-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Fafan,Jijiga,Hadew,9.3636,42.6694,1,Rajo,New media,"On 21 April, people in Hadhow, 10km to the west of Jigjiga, on the main highway to Harar staged a massive demonstration against Abdi Iley",0,1571164635,ETH
6121536,231,ETH4427,4427,21-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Sitti,Miesso,Biki,9.5333,41.2,1,Rajo,New media,"On 21 April, protests reported in Biki district of Shinille against Abdi Iley.",0,1571164635,ETH
6121534,231,ETH4423,4423,20-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Somali,Fafan,Jijiga,Jijiga,9.35,42.8,2,Rajo,New media,"On 20 April, protests erupted in the Jigjiga zone of Somali region",0,1571164635,ETH
6410192,231,ETH4420,4420,20-Apr-18,2018,1,Battles,Armed clash,Police Forces of Ethiopia (2018-),,1,Unidentified Armed Group (Ethiopia),Police Forces of Ethiopia (2018-),3,13,Eastern Africa,Ethiopia,Oromia,Borena,Moyale,Moyale,3.5391,39.049,1,Oromiya Media Network,International,"On 20 April in Moyale town, Borana woreda, a group of young men who were sent by Liyu Police paramilitaries to start violations were arrested and two of them were killed by security forces as they were trying to escape.",2,1575999996,ETH
6410193,231,ETH4421,4421,20-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,East Harerghe,Deder,Deder,9.3117,41.443,1,Oromiya Media Network,International,"On 20 April, people of Dedar demonstrated after the death of a man at the hands of security forces to have the security forces brought to justice.",0,1575999996,ETH
6410130,231,ETH4407,4407,17-Apr-18,2018,1,Battles,Armed clash,Guji Ethnic Militia (Ethiopia),,4,Gedeo Ethnic Militia (Ethiopia),,4,44,Eastern Africa,Ethiopia,Oromia,Arsi,Degeluna Tijo,Buur,7.6833,39.25,2,ESAT,International,"On 17 April, 11 people were killed in southern Ethiopia, as clashes continued between the Gedeo and the Guji ethnic groups. Up to 100,000 people might have been displaced from the attack.",11,1575999996,ETH
6409681,231,ETH4404,4404,16-Apr-18,2018,1,Battles,Armed clash,Guji Ethnic Militia (Ethiopia),,4,Gedeo Ethnic Militia (Ethiopia),,4,44,Eastern Africa,Ethiopia,Oromia,Borena,Bule Hora,Bule Hora,5.6243,38.2435,1,Oromiya Media Network; ESAT,International,"On 16 April, clashes continued in southern Ethiopia between Gedeo and Guji communities. At least 10 people were reported killed in Bule Hora town. Several houses were also set ablaze.",10,1575999994,ETH
6410096,231,ETH4472,4472,15-Apr-18,2018,3,Battles,Armed clash,Gumuz Ethnic Militia (Ethiopia),,4,Amhara Ethnic Militia (Ethiopia),,4,44,Eastern Africa,Ethiopia,Benshangul-Gumaz,Asosa,Assosa,Asosa,10.0667,34.5333,3,ESAT,International,"October 2017 - April 2018: Clashes have been reported since October 2017 between Amhara and Gumuz communities after the death of an ethnic Gumuz that was blamed on the Amhara side. 13 people were killed, 49 injured and 149 houses of the Amharas were set on fire since the conflict began in October. 14 fatalities coded over 8 events between October 2017-April 2018",1,1575999996,ETH
6410060,231,ETH4393,4393,13-Apr-18,2018,1,Battles,Armed clash,Guji Ethnic Militia (Ethiopia),,4,Gedeo Ethnic Militia (Ethiopia),,4,44,Eastern Africa,Ethiopia,Southern Nations,Gedeo,Dilla,Dila,6.4167,38.3167,2,ESAT,International,"On 13 April, scores of people were reportedly feared dead and thousands displaced in renewed clashes between the Guji and Gedeo communities in Southern Ethiopia between Finchawa and Awassa. Gedeo people were being forced out of their villages in their thousands.",10,1575999996,ETH
6410210,231,ETH4391,4391,12-Apr-18,2018,1,Battles,Armed clash,Police Forces of Ethiopia (2018-) Prison Guards,,1,Unidentified Armed Group (Ethiopia),,3,13,Eastern Africa,Ethiopia,Oromia,West Wellega,Nejo,Nejo,9.5,35.5,1,Oromiya Media Network,International,"On 12 April, an unknown person threw a bomb at the prison in Najo city. Security forces arrested people afterwards though local people accuse the security forces of throwing the bomb to stir unrest.",0,1575999996,ETH
6409905,231,ETH4386,4386,11-Apr-18,2018,1,Battles,Armed clash,Tigray Ethnic Militia (Ethiopia),,4,Afar Ethnic Militia (Ethiopia),,4,44,Eastern Africa,Ethiopia,Afar,Zone 1,Dubti,Semera,11.794,41.006,3,ESAT,International,"On 11 April, two militia members from the Tigray region were killed in a shootout with an Afari militia. Injuries were reported on the Afari side.",2,1575999995,ETH
6410175,231,ETH4387,4387,11-Apr-18,2018,1,Battles,Armed clash,Military Forces of Ethiopia (2018-),,1,Unidentified Armed Group (Ethiopia),,3,13,Eastern Africa,Ethiopia,Afar,Zone 1,Elidar,Bure,12.6042,42.2718,3,ESAT,International,"On 11 April, two were killed in Biir district, near the Eritrean border in clashes with soldiers of the Command Post. No further details provided.",2,1575999996,ETH
6410217,231,ETH4395,4395,11-Apr-18,2018,2,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,East Harerghe,Meyumuluke,Meyumuluke,8.8,41.9833,1,Oromiya Media Network,International,"In east Hararge zone, Mayu Muluke woreda, students protested following three of their teachers being detained. The school was closed but no one was injured.",0,1575999996,ETH
6410218,231,ETH4390,4390,11-Apr-18,2018,1,Protests,Excessive force against protesters,Military Forces of Ethiopia (2018-),,1,Protesters (Ethiopia),,6,16,Eastern Africa,Ethiopia,Oromia,West Harerghe,Doba,Doba,9.2833,41.0833,1,Oromiya Media Network,International,"On 11 April, In west Hararge zone, Doba woreda, Doba city, many people were injured when military forces opened fire on them as they were protesting for the release of people from prison.",0,1575999996,ETH
6410220,231,ETH4382,4382,9-Apr-18,2018,2,Protests,Peaceful protest,Protesters (Ethiopia),Students (Ethiopia),6,,,0,60,Eastern Africa,Ethiopia,Oromia,East Harerghe,Haro Maya,Haramaya University,9.424,42.0364,1,Oromiya Media Network,International,"Around 9 April, 8 Oromo students were arrested from Haramaya university which led to a massive protest by the rest of the students. Reports of continued arrests in Habro and Miesso woredas, east and west Hararge zones respectively security forces.",0,1575999996,ETH
6410221,231,ETH4383,4383,9-Apr-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,East Harerghe,Deder,Kobo,9.3833,41.4667,1,Oromiya Media Network,International,On 9 April protests were reported in Qobo after the killing of a pregnant woman by security forces the previous evening. The protesters gathered peacefully.,0,1575999996,ETH
7277350,231,ETH4376,4376,3-Apr-18,2018,1,Battles,Armed clash,Police Forces of Ethiopia (2018-),,1,Unidentified Armed Group (Ethiopia),,3,13,Eastern Africa,Ethiopia,Oromia,West Wellega,Sayo,Dembi Dolo,8.5333,34.8,1,Oromiya Media Network,International,"On 3 April, three security forces were killed by an grenade thrown by an unknown person as they were 'humiliating' people in Kelam Welaga zone, Dambi Dolo. Following their death the people from the area reported shootings.",3,1604354648,ETH
6410125,231,ETH4375,4375,31-Mar-18,2018,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,Unidentified Armed Group (Ethiopia),,3,13,Eastern Africa,Ethiopia,Amhara,North Gondar,Gonder Zuria,Gonder,12.6,37.4667,2,ESAT,International,"On 31 March, an attack by unknown gunmen left a soldier killed and three children injured in North Gondar Zone, Amhara State, Goghdaw District, Cochabo Province. Further details limited.",1,1575999996,ETH
5761610,231,ETH4368,4368,26-Mar-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Harari People,Hundene,Harar,Harar,9.3167,42.1167,2,ECADF,National,"On 26 March, youth in Harari Woreda protested against the local militia.",0,1567462149,ETH
5269025,231,ETH4359,4359,24-Mar-18,2018,1,Battles,Armed clash,Unidentified Communal Militia (Ethiopia),,4,Unidentified Communal Militia (Ethiopia),,4,44,Eastern Africa,Ethiopia,Southern Nations,Keffa,Bonga,Bonga,7.2667,36.25,2,Reporter (Ethiopia),National,"More than 10 people were killed in communal clashes between pastoralists between Decha and Cheta districts in Kafa Zone. No date, source dated 24 March.",10,1561469143,ETH
6410606,231,ETH4356,4356,17-Mar-18,2018,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,OLF: Oromo Liberation Front,,2,12,Eastern Africa,Ethiopia,Oromia,West Wellega,Sayo,Dembi Dolo,8.5333,34.8,1,Oromiya Media Network,International,"17 March. In Kelam welaga zone, Dambi Dollo woreda, security forces were attacked and 12 killed including two of their commanders. It was reported that OLF, Oromo liberation front was behind the killings.",12,1575999998,ETH
6410607,231,ETH4353,4353,16-Mar-18,2018,1,Battles,Armed clash,Military Forces of Ethiopia (1995-2018),,1,Unidentified Armed Group (Ethiopia),Farmers (Ethiopia),3,13,Eastern Africa,Ethiopia,Amhara,North Gondar,Gonder Zuria,Azezo,12.55,37.4256,1,Oromiya Media Network,International,"16 March, seven soldiers were killed when they attempted to seize guns from local farmers in North Gondar Zone of the Amhara Region.",7,1575999998,ETH
6409935,231,ETH4471,4471,15-Mar-18,2018,3,Battles,Armed clash,Gumuz Ethnic Militia (Ethiopia),,4,Amhara Ethnic Militia (Ethiopia),,4,44,Eastern Africa,Ethiopia,Benshangul-Gumaz,Asosa,Assosa,Asosa,10.0667,34.5333,3,ESAT,International,"October 2017 - April 2018: Clashes have been reported since October 2017 between Amhara and Gumuz communities after the death of an ethnic Gumuz that was blamed on the Amhara side. 13 people were killed, 49 injured and 149 houses of the Amharas were set on fire since the conflict began in October. 14 fatalities coded over 8 events between October 2017-April 2018",2,1575999995,ETH
6410620,231,ETH4340,4340,7-Mar-18,2018,1,Battles,Armed clash,Police Forces of Ethiopia (1995-2018) Liyu Police,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Oromia,Bale,Meda Welabu,Meda Welabu,5.783,39.683,1,Oromiya Media Network,International,"07 March. Liyu Police paramilitary forces move into Meda Welabu, engage in a battle with Oromo militia. Two Oromo and three Liyu Police dead. Before departing the Liyu Police stole 150 cattle.",5,1575999998,ETH
6409989,231,ETH4337,4337,5-Mar-18,2018,1,Protests,Excessive force against protesters,Protesters (Ethiopia),,6,Military Forces of Ethiopia (1995-2018),,1,16,Eastern Africa,Ethiopia,Oromia,Jimma,Kersa,Jima,7.6667,36.8333,1,ESAT,International,"05 March. Security forces shot and killed three people (protesters). Two were killed in Jimma, according to Oromo activists, while the third was killed in West Hararghe, in a locality called Chiro.",2,1575999996,ETH
6409676,231,ETH4338,4338,5-Mar-18,2018,1,Protests,Excessive force against protesters,Military Forces of Ethiopia (1995-2018),,1,Protesters (Ethiopia),,6,16,Eastern Africa,Ethiopia,Oromia,West Harerghe,Mieso,Chiro,9.0833,40.8667,1,Addis Standard; ESAT,National-International,"05 March. Security forces shot and killed three people (protesters). Two were killed in Jimma, according to Oromo activists, while the third was killed in West Hararghe, in Chiro. The victim in Chiro was not protesting at the time of attack.",1,1575999994,ETH
4656913,231,ETH4333,4333,4-Mar-18,2018,1,Protests,Excessive force against protesters,Protesters (Ethiopia),,6,Military Forces of Ethiopia (1995-2018),,1,16,Eastern Africa,Ethiopia,Oromia,West Wellega,Gidami,Tarsimo,8.9333,34.5667,2,Addis Standard,National,04 March. Security forces kill six protesters in Kelem Wellega over 03/03 and 04/03. No reported violence from protesters.,3,1552576706,ETH
4656700,231,ETH4331,4331,4-Mar-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,West Shewa,Dendi,Ginchi,9.0333,38.15,1,Addis Standard,National,04 March. Anti-government protests in Ginchi on 03/03 and 04/03.,0,1552576705,ETH
4656717,231,ETH4330,4330,4-Mar-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,West Shewa,Ambo Zuria,Ambo,8.9833,37.85,1,Addis Standard,National,04 March. Anti-government protests in Ambo on 03/03 and 04/03.,0,1552576705,ETH
4656869,231,ETH4332,4332,4-Mar-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,West Shewa,Ejere,Guder,9.1833,38.3333,1,Addis Standard,National,04 March. Anti-government protests in Guder on 03/03 and 04/03.,0,1552576706,ETH
4657164,231,ETH4328,4328,3-Mar-18,2018,1,Protests,Excessive force against protesters,Protesters (Ethiopia),,6,Military Forces of Ethiopia (1995-2018),,1,16,Eastern Africa,Ethiopia,Oromia,West Wellega,Gidami,Tarsimo,8.9333,34.5667,2,Addis Standard,National,03 March. Security forces kill six protesters in Kelem Wellega over 03/03 and 04/03. No reported violence from protesters.,3,1552576706,ETH
4657165,231,ETH4325,4325,3-Mar-18,2018,1,Protests,Excessive force against protesters,Protesters (Ethiopia),,6,Military Forces of Ethiopia (1995-2018),,1,16,Eastern Africa,Ethiopia,Oromia,West Shewa,Ambo Zuria,Ambo,8.9833,37.85,1,Addis Standard,National,03 March. Anti-government protests in Ambo on 03/03 and 04/03. 3 people were reported killed.,3,1552576706,ETH
4656929,231,ETH4326,4326,3-Mar-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,West Shewa,Dendi,Ginchi,9.0333,38.15,1,Addis Standard,National,03 March. Anti-government protests in Ginchi on 03/03 and 04/03.,0,1552576706,ETH
4657131,231,ETH4327,4327,3-Mar-18,2018,1,Protests,Peaceful protest,Protesters (Ethiopia),,6,,,0,60,Eastern Africa,Ethiopia,Oromia,West Shewa,Ejere,Guder,9.1833,38.3333,1,Addis Standard,National,03 March. Anti-government protests in Guder on 03/03 and 04/03.,0,1552576706,ETH
